Transaction_ID,Date,Business_Unit,Region,Cost_Category,Product_Service,Revenue,Expense,Profit,Month,Quarter,Year,Profit_Margin
TXN-100739,2023-07-17,Cloud Infrastructure,Europe,Software Licenses,Cloud Infrastructure - Product 5,132558.51,138213.62,-5655.11,7,3,2023,-0.0427
TXN-103557,2023-07-17,Retail,Latin America,R&D,Retail - Product 1,13180.7,12916.62,264.08,7,3,2023,0.02
TXN-103120,2023-07-17,Consulting Services,Latin America,Software Licenses,Consulting Services - Product 2,48845.9,36022.61,12823.29,7,3,2023,0.2625
TXN-102565,2023-07-17,Retail,Europe,Marketing,Retail - Product 1,30944.71,17164.81,13779.9,7,3,2023,0.4453
TXN-101508,2023-07-17,Cloud Infrastructure,Latin America,Real Estate,Cloud Infrastructure - Product 4,29284.58,17302.38,11982.2,7,3,2023,0.4092
TXN-101526,2023-07-17,Consulting Services,Europe,Operations,Consulting Services - Product 3,71835.17,44366.2,27468.97,7,3,2023,0.3824
TXN-101522,2023-07-17,Cloud Infrastructure,North America,Software Licenses,Cloud Infrastructure - Product 2,24146.87,20354.68,3792.19,7,3,2023,0.157
TXN-100618,2023-07-18,Retail,Europe,Logistics,Retail - Product 5,40984.7,26174.85,14809.85,7,3,2023,0.3614
TXN-104211,2023-07-18,Cloud Infrastructure,North America,Marketing,Cloud Infrastructure - Product 4,68978.89,77375.21,-8396.32,7,3,2023,-0.1217
TXN-104137,2023-07-18,Cloud Infrastructure,Latin America,Marketing,Cloud Infrastructure - Product 5,185978.88,160091.24,25887.64,7,3,2023,0.1392
TXN-104796,2023-07-18,Enterprise Software,Latin America,R&D,Enterprise Software - Product 5,53811.34,33580.27,20231.07,7,3,2023,0.376
TXN-101560,2023-07-18,Consulting Services,Europe,R&D,Consulting Services - Product 5,25898.06,31142.12,-5244.06,7,3,2023,-0.2025
TXN-100220,2023-07-18,Consulting Services,Latin America,R&D,Consulting Services - Product 4,79249.47,64996.28,14253.19,7,3,2023,0.1799
TXN-102407,2023-07-18,Cloud Infrastructure,Asia Pacific,Software Licenses,Cloud Infrastructure - Product 4,76713.29,55592.06,21121.23,7,3,2023,0.2753
TXN-100815,2023-07-18,Consulting Services,Asia Pacific,Logistics,Consulting Services - Product 1,53119.74,45964.5,7155.24,7,3,2023,0.1347
TXN-103218,2023-07-18,Enterprise Software,Europe,R&D,Enterprise Software - Product 4,169331.38,225452.5,-56121.12,7,3,2023,-0.3314
TXN-102247,2023-07-19,Hardware,Europe,R&D,Hardware - Product 5,102440.56,75299.51,27141.05,7,3,2023,0.2649
TXN-103078,2023-07-19,Enterprise Software,Latin America,Marketing,Enterprise Software - Product 5,135015.29,145421.9,-10406.61,7,3,2023,-0.0771
TXN-103384,2023-07-19,Consulting Services,Asia Pacific,Salaries,Consulting Services - Product 2,29650.78,23304.13,6346.65,7,3,2023,0.214
TXN-104511,2023-07-19,Retail,Asia Pacific,Real Estate,Retail - Product 2,12309.29,11707.98,601.31,7,3,2023,0.0489
TXN-102715,2023-07-19,Hardware,Latin America,Software Licenses,Hardware - Product 4,35258.99,28828.57,6430.42,7,3,2023,0.1824
TXN-102707,2023-07-19,Consulting Services,Asia Pacific,R&D,Consulting Services - Product 1,87971.91,88768.06,-796.15,7,3,2023,-0.0091
TXN-102958,2023-07-20,Enterprise Software,Asia Pacific,Salaries,Enterprise Software - Product 3,65071.6,51407.23,13664.37,7,3,2023,0.21
TXN-101289,2023-07-20,Enterprise Software,Europe,Marketing,Enterprise Software - Product 3,19521.4,16584.99,2936.41,7,3,2023,0.1504
TXN-104064,2023-07-20,Enterprise Software,Asia Pacific,R&D,Enterprise Software - Product 1,124541.34,169754.17,-45212.83,7,3,2023,-0.363
TXN-100370,2023-07-20,Hardware,North America,Operations,Hardware - Product 3,46774.02,27161.95,19612.07,7,3,2023,0.4193
TXN-104871,2023-07-20,Retail,Europe,Salaries,Retail - Product 4,21072.98,15828.51,5244.47,7,3,2023,0.2489
TXN-102498,2023-07-20,Hardware,North America,Real Estate,Hardware - Product 5,84871.89,81396.19,3475.7,7,3,2023,0.041
TXN-102284,2023-07-21,Hardware,North America,R&D,Hardware - Product 4,120966.03,111424.37,9541.66,7,3,2023,0.0789
TXN-103905,2023-07-21,Consulting Services,Europe,Real Estate,Consulting Services - Product 1,64315.76,66393.76,-2078.0,7,3,2023,-0.0323
TXN-102679,2023-07-21,Retail,North America,Operations,Retail - Product 4,47500.9,50232.28,-2731.38,7,3,2023,-0.0575
TXN-101863,2023-07-21,Hardware,North America,R&D,Hardware - Product 2,21880.95,27277.14,-5396.19,7,3,2023,-0.2466
TXN-104989,2023-07-21,Cloud Infrastructure,Latin America,Salaries,Cloud Infrastructure - Product 5,40062.68,39930.03,132.65,7,3,2023,0.0033
TXN-100391,2023-07-21,Hardware,North America,Salaries,Hardware - Product 3,87953.91,97397.11,-9443.2,7,3,2023,-0.1074
TXN-100626,2023-07-21,Consulting Services,North America,Logistics,Consulting Services - Product 5,16786.0,19116.26,-2330.26,7,3,2023,-0.1388
TXN-102086,2023-07-22,Retail,Latin America,R&D,Retail - Product 3,12124.24,10047.44,2076.8,7,3,2023,0.1713
TXN-101924,2023-07-22,Enterprise Software,North America,Operations,Enterprise Software - Product 2,117454.33,76201.14,41253.19,7,3,2023,0.3512
TXN-101128,2023-07-22,Consulting Services,North America,Marketing,Consulting Services - Product 2,58369.01,53466.24,4902.77,7,3,2023,0.084
TXN-101051,2023-07-23,Retail,Latin America,Salaries,Retail - Product 5,13185.02,10607.61,2577.41,7,3,2023,0.1955
TXN-103265,2023-07-23,Enterprise Software,Europe,R&D,Enterprise Software - Product 4,149033.09,198890.57,-49857.48,7,3,2023,-0.3345
TXN-103304,2023-07-23,Enterprise Software,Europe,Real Estate,Enterprise Software - Product 5,44299.5,35273.89,9025.61,7,3,2023,0.2037
TXN-102165,2023-07-23,Hardware,Latin America,Operations,Hardware - Product 2,13140.41,8995.35,4145.06,7,3,2023,0.3154
TXN-100718,2023-07-23,Hardware,North America,Software Licenses,Hardware - Product 4,87425.89,89605.57,-2179.68,7,3,2023,-0.0249
TXN-101765,2023-07-23,Cloud Infrastructure,Latin America,Operations,Cloud Infrastructure - Product 1,134353.95,86621.43,47732.52,7,3,2023,0.3553
TXN-101933,2023-07-23,Consulting Services,Europe,Software Licenses,Consulting Services - Product 5,87393.36,72971.08,14422.28,7,3,2023,0.165
TXN-102931,2023-07-23,Enterprise Software,Europe,Software Licenses,Enterprise Software - Product 2,174057.56,135039.93,39017.63,7,3,2023,0.2242
TXN-101109,2023-07-24,Enterprise Software,Latin America,Marketing,Enterprise Software - Product 4,142473.49,83228.34,59245.15,7,3,2023,0.4158
TXN-100375,2023-07-24,Cloud Infrastructure,Europe,Logistics,Cloud Infrastructure - Product 4,158171.22,179342.49,-21171.27,7,3,2023,-0.1339
TXN-102537,2023-07-24,Cloud Infrastructure,Europe,Real Estate,Cloud Infrastructure - Product 5,136126.62,105341.97,30784.65,7,3,2023,0.2261
TXN-103921,2023-07-24,Enterprise Software,Latin America,Salaries,Enterprise Software - Product 1,78180.22,48628.8,29551.42,7,3,2023,0.378
TXN-104763,2023-07-26,Enterprise Software,Latin America,Operations,Enterprise Software - Product 3,123734.21,82183.43,41550.78,7,3,2023,0.3358
TXN-101118,2023-07-26,Hardware,Latin America,Real Estate,Hardware - Product 4,99016.23,99294.5,-278.27,7,3,2023,-0.0028
TXN-101263,2023-07-26,Enterprise Software,Asia Pacific,Operations,Enterprise Software - Product 1,48997.75,55875.9,-6878.15,7,3,2023,-0.1404
TXN-102019,2023-07-26,Retail,Latin America,Operations,Retail - Product 4,10720.18,5924.67,4795.51,7,3,2023,0.4473
TXN-102456,2023-07-26,Retail,North America,Logistics,Retail - Product 1,13699.98,10725.25,2974.73,7,3,2023,0.2171
TXN-101019,2023-07-26,Hardware,North America,Real Estate,Hardware - Product 3,108162.61,110493.72,-2331.11,7,3,2023,-0.0216
TXN-100504,2023-07-26,Enterprise Software,Asia Pacific,Salaries,Enterprise Software - Product 4,160951.71,107790.43,53161.28,7,3,2023,0.3303
TXN-100646,2023-07-27,Cloud Infrastructure,Latin America,Real Estate,Cloud Infrastructure - Product 4,46921.01,51248.11,-4327.1,7,3,2023,-0.0922
TXN-103822,2023-07-27,Retail,Europe,Real Estate,Retail - Product 4,28194.73,28964.3,-769.57,7,3,2023,-0.0273
TXN-100675,2023-07-27,Enterprise Software,Asia Pacific,Operations,Enterprise Software - Product 1,140182.81,151127.29,-10944.48,7,3,2023,-0.0781
TXN-104993,2023-07-27,Cloud Infrastructure,Europe,Operations,Cloud Infrastructure - Product 1,175347.58,199363.75,-24016.17,7,3,2023,-0.137
TXN-104337,2023-07-27,Enterprise Software,North America,Software Licenses,Enterprise Software - Product 1,23474.86,13314.15,10160.71,7,3,2023,0.4328
TXN-102047,2023-07-27,Enterprise Software,Europe,Salaries,Enterprise Software - Product 5,149906.87,179136.59,-29229.72,7,3,2023,-0.195
TXN-102204,2023-07-28,Cloud Infrastructure,North America,Operations,Cloud Infrastructure - Product 3,36412.0,25696.91,10715.09,7,3,2023,0.2943
TXN-104696,2023-07-28,Consulting Services,Europe,Salaries,Consulting Services - Product 2,82094.02,70999.15,11094.87,7,3,2023,0.1351
TXN-102295,2023-07-28,Enterprise Software,Asia Pacific,Marketing,Enterprise Software - Product 5,138002.1,134791.19,3210.91,7,3,2023,0.0233
TXN-101618,2023-07-28,Retail,Europe,Marketing,Retail - Product 5,21180.25,19172.01,2008.24,7,3,2023,0.0948
TXN-104096,2023-07-28,Retail,Europe,Salaries,Retail - Product 3,8435.97,6927.98,1507.99,7,3,2023,0.1788
TXN-100333,2023-07-28,Consulting Services,North America,R&D,Consulting Services - Product 2,86242.0,117512.35,-31270.35,7,3,2023,-0.3626
TXN-100192,2023-07-29,Consulting Services,Europe,Real Estate,Consulting Services - Product 3,22351.13,22277.11,74.02,7,3,2023,0.0033
TXN-102640,2023-07-29,Hardware,North America,Operations,Hardware - Product 1,36501.18,26214.1,10287.08,7,3,2023,0.2818
TXN-103768,2023-07-29,Consulting Services,Europe,Operations,Consulting Services - Product 1,23605.18,17459.02,6146.16,7,3,2023,0.2604
TXN-104826,2023-07-29,Consulting Services,Latin America,Salaries,Consulting Services - Product 4,60785.22,53514.99,7270.23,7,3,2023,0.1196
TXN-104801,2023-07-29,Hardware,North America,Salaries,Hardware - Product 1,34720.29,43919.08,-9198.79,7,3,2023,-0.2649
TXN-102014,2023-07-29,Consulting Services,Latin America,Logistics,Consulting Services - Product 4,10920.47,7162.38,3758.09,7,3,2023,0.3441
TXN-104048,2023-07-29,Consulting Services,Europe,Salaries,Consulting Services - Product 5,64962.66,59081.83,5880.83,7,3,2023,0.0905
TXN-102124,2023-07-30,Enterprise Software,Asia Pacific,Real Estate,Enterprise Software - Product 5,126135.6,128834.21,-2698.61,7,3,2023,-0.0214
TXN-103670,2023-07-30,Enterprise Software,North America,R&D,Enterprise Software - Product 5,39344.4,29607.5,9736.9,7,3,2023,0.2475
TXN-104709,2023-07-30,Enterprise Software,North America,Real Estate,Enterprise Software - Product 3,157258.29,157351.19,-92.9,7,3,2023,-0.0006
TXN-104716,2023-07-30,Retail,Latin America,R&D,Retail - Product 5,44134.09,58632.37,-14498.28,7,3,2023,-0.3285
TXN-100427,2023-07-30,Cloud Infrastructure,Europe,Logistics,Cloud Infrastructure - Product 2,90515.18,68999.55,21515.63,7,3,2023,0.2377
TXN-100549,2023-07-30,Retail,Asia Pacific,R&D,Retail - Product 5,34774.91,30198.31,4576.6,7,3,2023,0.1316
TXN-101647,2023-07-30,Hardware,Europe,Logistics,Hardware - Product 3,60997.06,68234.01,-7236.95,7,3,2023,-0.1186
TXN-103950,2023-07-30,Consulting Services,Latin America,Logistics,Consulting Services - Product 3,72079.63,53508.17,18571.46,7,3,2023,0.2577
TXN-102900,2023-07-30,Retail,Asia Pacific,Software Licenses,Retail - Product 3,25967.82,29739.02,-3771.2,7,3,2023,-0.1452
TXN-103327,2023-07-30,Enterprise Software,Latin America,Marketing,Enterprise Software - Product 5,19457.85,11439.0,8018.85,7,3,2023,0.4121
TXN-101243,2023-07-30,Enterprise Software,Asia Pacific,Logistics,Enterprise Software - Product 3,100092.32,87801.16,12291.16,7,3,2023,0.1228
TXN-104987,2023-07-30,Enterprise Software,Asia Pacific,R&D,Enterprise Software - Product 4,91096.46,79990.26,11106.2,7,3,2023,0.1219
TXN-101942,2023-07-30,Hardware,Europe,Logistics,Hardware - Product 1,43490.41,41468.9,2021.51,7,3,2023,0.0465
TXN-101639,2023-07-30,Hardware,Asia Pacific,Real Estate,Hardware - Product 3,37282.32,26922.3,10360.02,7,3,2023,0.2779
TXN-104808,2023-07-31,Enterprise Software,Latin America,Operations,Enterprise Software - Product 5,119511.64,66390.31,53121.33,7,3,2023,0.4445
TXN-100831,2023-07-31,Cloud Infrastructure,Asia Pacific,Software Licenses,Cloud Infrastructure - Product 3,77327.28,82358.65,-5031.37,7,3,2023,-0.0651
TXN-102010,2023-07-31,Cloud Infrastructure,North America,Marketing,Cloud Infrastructure - Product 1,185975.54,190881.96,-4906.42,7,3,2023,-0.0264
TXN-102994,2023-07-31,Cloud Infrastructure,Latin America,Logistics,Cloud Infrastructure - Product 2,162128.68,93087.29,69041.39,7,3,2023,0.4258
TXN-103015,2023-07-31,Hardware,North America,R&D,Hardware - Product 3,45458.82,40178.54,5280.28,7,3,2023,0.1162
TXN-102928,2023-08-01,Consulting Services,North America,Operations,Consulting Services - Product 3,30554.28,20582.48,9971.8,8,3,2023,0.3264
TXN-103076,2023-08-01,Enterprise Software,Asia Pacific,Marketing,Enterprise Software - Product 5,116410.65,87983.66,28426.99,8,3,2023,0.2442
TXN-104799,2023-08-01,Retail,North America,Operations,Retail - Product 1,41446.09,29821.44,11624.65,8,3,2023,0.2805
TXN-100812,2023-08-01,Cloud Infrastructure,Latin America,R&D,Cloud Infrastructure - Product 2,28188.59,33426.05,-5237.46,8,3,2023,-0.1858
TXN-104745,2023-08-01,Hardware,Europe,Software Licenses,Hardware - Product 1,53860.68,36535.74,17324.94,8,3,2023,0.3217
TXN-104073,2023-08-01,Enterprise Software,North America,Software Licenses,Enterprise Software - Product 1,110166.79,74554.29,35612.5,8,3,2023,0.3233
TXN-100553,2023-08-01,Hardware,Asia Pacific,Operations,Hardware - Product 1,12808.02,9567.85,3240.17,8,3,2023,0.253
TXN-100110,2023-08-01,Enterprise Software,Asia Pacific,Logistics,Enterprise Software - Product 5,30287.03,30471.2,-184.17,8,3,2023,-0.0061
TXN-100935,2023-08-01,Retail,Asia Pacific,Logistics,Retail - Product 3,46950.95,39493.17,7457.78,8,3,2023,0.1588
TXN-103848,2023-08-01,Retail,Latin America,Logistics,Retail - Product 4,11241.91,8493.94,2747.97,8,3,2023,0.2444
TXN-103246,2023-08-02,Cloud Infrastructure,Latin America,R&D,Cloud Infrastructure - Product 2,95162.41,123950.63,-28788.22,8,3,2023,-0.3025
TXN-104258,2023-08-02,Enterprise Software,Latin America,R&D,Enterprise Software - Product 4,105481.95,138115.86,-32633.91,8,3,2023,-0.3094
TXN-104634,2023-08-02,Consulting Services,Latin America,Operations,Consulting Services - Product 2,56433.92,63977.49,-7543.57,8,3,2023,-0.1337
TXN-103853,2023-08-02,Enterprise Software,Latin America,Marketing,Enterprise Software - Product 1,80601.49,61174.8,19426.69,8,3,2023,0.241
TXN-103894,2023-08-02,Consulting Services,Asia Pacific,Salaries,Consulting Services - Product 1,94576.99,112342.44,-17765.45,8,3,2023,-0.1878
TXN-103096,2023-08-02,Hardware,Europe,Real Estate,Hardware - Product 3,69774.89,75952.12,-6177.23,8,3,2023,-0.0885
TXN-102119,2023-08-02,Enterprise Software,Latin America,Marketing,Enterprise Software - Product 3,72527.59,79898.1,-7370.51,8,3,2023,-0.1016
TXN-102868,2023-08-03,Enterprise Software,Europe,Operations,Enterprise Software - Product 5,167484.74,100191.79,67292.95,8,3,2023,0.4018
TXN-104652,2023-08-03,Enterprise Software,North America,Operations,Enterprise Software - Product 5,154125.07,89887.72,64237.35,8,3,2023,0.4168
TXN-101179,2023-08-03,Retail,Europe,Real Estate,Retail - Product 3,33729.62,36543.75,-2814.13,8,3,2023,-0.0834
TXN-100009,2023-08-03,Consulting Services,North America,Software Licenses,Consulting Services - Product 2,67148.05,55700.39,11447.66,8,3,2023,0.1705
TXN-103191,2023-08-03,Consulting Services,North America,Salaries,Consulting Services - Product 5,75345.24,58690.7,16654.54,8,3,2023,0.221
TXN-103911,2023-08-03,Consulting Services,Europe,Marketing,Consulting Services - Product 3,22534.23,19640.9,2893.33,8,3,2023,0.1284
TXN-104495,2023-08-03,Hardware,Asia Pacific,Marketing,Hardware - Product 3,30163.64,21451.74,8711.9,8,3,2023,0.2888
TXN-101746,2023-08-03,Enterprise Software,North America,Real Estate,Enterprise Software - Product 5,54013.39,55100.89,-1087.5,8,3,2023,-0.0201
TXN-101713,2023-08-04,Consulting Services,Europe,Operations,Consulting Services - Product 2,85433.41,77973.73,7459.68,8,3,2023,0.0873
TXN-103888,2023-08-04,Retail,North America,R&D,Retail - Product 4,12566.67,17761.94,-5195.27,8,3,2023,-0.4134
TXN-101844,2023-08-04,Consulting Services,North America,Salaries,Consulting Services - Product 4,67783.2,95908.94,-28125.74,8,3,2023,-0.4149
TXN-100683,2023-08-04,Hardware,Asia Pacific,Salaries,Hardware - Product 2,108611.68,121187.04,-12575.36,8,3,2023,-0.1158
TXN-102937,2023-08-04,Retail,North America,Operations,Retail - Product 5,45960.58,32593.88,13366.7,8,3,2023,0.2908
TXN-100873,2023-08-04,Cloud Infrastructure,Asia Pacific,Marketing,Cloud Infrastructure - Product 1,135607.0,94478.7,41128.3,8,3,2023,0.3033
TXN-101170,2023-08-04,Cloud Infrastructure,Asia Pacific,Logistics,Cloud Infrastructure - Product 4,190173.52,146224.05,43949.47,8,3,2023,0.2311
TXN-101872,2023-08-04,Cloud Infrastructure,Europe,Salaries,Cloud Infrastructure - Product 2,48149.79,41776.92,6372.87,8,3,2023,0.1324
TXN-102563,2023-08-04,Cloud Infrastructure,North America,Marketing,Cloud Infrastructure - Product 2,160210.07,122441.03,37769.04,8,3,2023,0.2357
TXN-102699,2023-08-04,Enterprise Software,North America,Logistics,Enterprise Software - Product 2,108546.67,64642.38,43904.29,8,3,2023,0.4045
TXN-101643,2023-08-04,Retail,Asia Pacific,Logistics,Retail - Product 2,41737.09,44442.62,-2705.53,8,3,2023,-0.0648
TXN-102566,2023-08-04,Cloud Infrastructure,Latin America,Marketing,Cloud Infrastructure - Product 4,129565.5,140047.08,-10481.58,8,3,2023,-0.0809
TXN-101774,2023-08-04,Hardware,Asia Pacific,Logistics,Hardware - Product 2,103727.19,69729.27,33997.92,8,3,2023,0.3278
TXN-101607,2023-08-04,Consulting Services,Latin America,Software Licenses,Consulting Services - Product 3,15648.92,11837.6,3811.32,8,3,2023,0.2436
TXN-100607,2023-08-04,Enterprise Software,Latin America,Real Estate,Enterprise Software - Product 4,33868.47,28020.99,5847.48,8,3,2023,0.1727
TXN-101485,2023-08-05,Retail,Latin America,Salaries,Retail - Product 3,16343.21,19258.42,-2915.21,8,3,2023,-0.1784
TXN-100546,2023-08-05,Retail,Europe,Marketing,Retail - Product 1,21496.62,16330.46,5166.16,8,3,2023,0.2403
TXN-101850,2023-08-05,Cloud Infrastructure,Asia Pacific,Operations,Cloud Infrastructure - Product 5,125162.26,124454.75,707.51,8,3,2023,0.0057
TXN-100413,2023-08-05,Hardware,Asia Pacific,Salaries,Hardware - Product 5,105688.66,121709.2,-16020.54,8,3,2023,-0.1516
TXN-100764,2023-08-05,Enterprise Software,Asia Pacific,Software Licenses,Enterprise Software - Product 2,93576.65,66630.87,26945.78,8,3,2023,0.288
TXN-100503,2023-08-05,Enterprise Software,Europe,Marketing,Enterprise Software - Product 4,84181.55,46891.82,37289.73,8,3,2023,0.443
TXN-100336,2023-08-05,Enterprise Software,North America,Logistics,Enterprise Software - Product 2,174932.59,150905.16,24027.43,8,3,2023,0.1374
TXN-100901,2023-08-05,Cloud Infrastructure,Latin America,Logistics,Cloud Infrastructure - Product 5,176636.01,146265.77,30370.24,8,3,2023,0.1719
TXN-101318,2023-08-05,Enterprise Software,North America,Marketing,Enterprise Software - Product 2,85995.71,61963.43,24032.28,8,3,2023,0.2795
TXN-104771,2023-08-06,Cloud Infrastructure,Asia Pacific,Logistics,Cloud Infrastructure - Product 4,53250.44,45357.39,7893.05,8,3,2023,0.1482
TXN-104846,2023-08-06,Hardware,Latin America,Salaries,Hardware - Product 5,62145.81,67748.26,-5602.45,8,3,2023,-0.0902
TXN-104417,2023-08-06,Retail,North America,Operations,Retail - Product 3,9705.49,6448.38,3257.11,8,3,2023,0.3356
TXN-104923,2023-08-07,Retail,Latin America,Marketing,Retail - Product 3,41484.83,30694.0,10790.83,8,3,2023,0.2601
